date,target,52TI766,52PI250,52FC231,52TI737,52FC1127,52TI878,52TI735,52FR235,52FC133,52FC1143
2021-06-07 11:20:00+00:00,3.3609619140625,383.125,20.73388671875,8.9033203125,111.48481368781664,8.154793457654952,93.33995776170178,376.8667383896778,367.0100031498209,8494.876595357495,1412.2011629959543
2021-06-07 21:50:00+00:00,3.35736083984375,389.0246046234566,20.61376953125,8.931640625,109.376953125,8.268798828125,94.853515625,381.5390625,354.28892415046414,8823.933578772334,1537.599870222502
2021-06-08 10:30:00+00:00,3.116919993204472,383.75,20.71875,9.415771484375,111.4782650804013,8.1865234375,97.83316576919698,377.812307850217,366.6269071377423,8825.0,1428.5625
2021-06-08 10:40:00+00:00,3.02301025390625,383.984375,20.78311225824064,9.44140625,111.37953907375112,8.191162109375,97.9609375,378.4234086648573,365.7401907669749,8809.5,1432.9375
2021-06-08 20:00:00+00:00,2.226806640625,383.171875,20.53369140625,8.968128769475392,110.41015625,8.253662109375,101.15625,376.78125,355.34375,8803.5,1348.6875
2021-06-09 10:50:00+00:00,3.6446533203125,384.515625,20.59130859375,8.675372374634053,111.41796875,8.178080409901149,95.77314477870816,378.0937004700095,355.24177882337835,8242.579572940986,1361.451026125628
2021-06-09 21:30:00+00:00,4.4351806640625,383.9249635384584,20.82666015625,8.97998046875,112.421875,8.2294921875,97.224609375,378.21875,361.7211671890106,8518.5,1409.728810809057
2021-06-10 11:00:00+00:00,4.689453125,382.814444181505,20.71875,8.740234375,113.048828125,8.18701171875,90.900390625,376.9609375,362.96875,8555.25,1392.46875
2021-06-11 05:20:00+00:00,4.427490234375,383.8203125,20.6962890625,8.8681640625,111.2765841630232,8.219946244683458,92.0314825061016,377.8510903126053,352.6381324931731,8378.642657884226,1396.0425444491611
2021-06-11 09:40:00+00:00,4.813720703125,382.7609998589181,20.817550868021154,9.08203125,112.509765625,8.20654296875,97.28515625,377.0703125,360.7814708321437,8299.0,1439.9375
2021-06-11 22:50:00+00:00,3.72418212890625,383.3501234034225,20.83154296875,9.224705278654255,113.048828125,8.179309419265511,96.82949609472696,378.03125,368.38113033626064,8352.357329749373,1427.144469832916
2021-06-12 07:00:00+00:00,2.1934814453125,383.9125939116443,20.88454719226129,9.214599609375,114.03515625,8.185546875,96.99277254917996,378.1484375,368.796875,8319.0,1452.96875
2021-06-13 00:20:00+00:00,2.42333984375,386.8076693310277,20.9970703125,9.589599609375,115.3125,8.214599609375,100.32155240359457,380.6796875,375.3414533288253,7898.120293320844,1537.21875
2021-06-13 22:30:00+00:00,3.349609375,384.1299748877879,20.96283931301993,9.674560546875,118.26953125,8.192626953125,101.72104346262324,378.1953125,388.8617067118066,7635.375,1517.15625
2021-06-14 23:20:00+00:00,3.36676025390625,384.3002531323789,20.82865363780622,9.409126199637877,116.779296875,8.26540970439734,98.86572913888692,378.1875,369.1171875,7656.761882702622,1511.125
2021-06-15 11:10:00+00:00,3.7589111328125,385.458828747277,20.71875,9.363525390625,115.4609375,8.212646484375,99.91752708951492,379.0234375,374.578125,7776.875,1465.0
2021-06-16 02:30:00+00:00,4.3768310546875,386.0,20.7939453125,9.333251953125,115.24036477290912,8.34033203125,98.072265625,379.7634342907885,361.6076028406222,7749.5,1478.0625
